Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices
Ciro's,"Amerikalei 6, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Belgian,4.4023987,51.2089981,+3232381147,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/ciro-s,http://www.ciros.be/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Olijfboom,"Noordstraat 3, Veurne, 8630, Belgium","Veurne, Belgium",€€,Traditional Cuisine,2.6625424,51.0727383,+3258317077,https://guide.michelin.com/en/west-vlaanderen/veurne/restaurant/olijfboom,http://www.olijfboom.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Plat préféré,"Dorpsstraat 71, Snaaskerke, 8470, Belgium","Snaaskerke, Belgium",€€,Classic Cuisine,2.9391928,51.1754294,+3259428182,https://guide.michelin.com/en/west-vlaanderen/snaaskerke/restaurant/plat-prefere,https://www.platprefere.com/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Mamy Louise,"chaussée de Bruxelles 410, Wavre, 1300, Belgium","Wavre, Belgium",€€,"Traditional Cuisine, French",4.5743318,50.7450033,+3210242174,https://guide.michelin.com/en/brabant-wallon/wavre/restaurant/mamy-louise394347,https://www.mamylouise.be/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
K restaurant,"2 Stawelerstrooss, Huldange, 9964, Luxembourg","Huldange, Luxembourg",€€,"Home Cooking, Grills",6.0282096,50.1615283,+352979056,https://guide.michelin.com/en/diekirch/huldange/restaurant/k-restaurant,https://krestaurant.lu/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
Bonifas,"4 Grand-Rue, Nospelt, 8391, Luxembourg","Nospelt, Luxembourg",€€,"Modern Cuisine, Market Cuisine",6.0083962,49.6735111,+35226313692,https://guide.michelin.com/en/luxembourg/nospelt/restaurant/bonifas,http://www.bonifas.lu/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Tero,"rue Saint Bernard 1, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€,"Organic, Vegetarian",4.3559096,50.8301607,+3223477946,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/tero560906,https://www.tero-restaurant.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Clos des Récollets,"rue de la Prévôté 9, Durbuy, 6940, Belgium","Durbuy, Belgium",€€,Modern Cuisine,5.4572404,50.3527642,+3286212969,https://guide.michelin.com/en/be-luxembourg/durbuy/restaurant/clos-des-recollets,https://www.closdesrecollets.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Origines,"Rue de la Coupe 25, Mons, 7000, Belgium","Mons, Belgium",€€,"Market Cuisine, Seasonal Cuisine",3.9522093,50.4531449,+3265595762,https://guide.michelin.com/en/hainaut/mons/restaurant/origines-1193572,https://originesbyceline.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Gaston Vouzote,"boulevard des Canadiens 27, Dottignies, 7711, Belgium","Dottignies, Belgium",€€,Classic Cuisine,3.3137961,50.7291086,+3256484820,https://guide.michelin.com/en/hainaut/dottignies/restaurant/gaston-vouzote,http://www.gastonvouzote.be/index-fr.aspx,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
abCd,"rue de Bouillon 78, Beauraing, 5570, Belgium","Beauraing, Belgium",€€,"Contemporary, French",4.9580899,50.107864,+3282647802,https://guide.michelin.com/en/namur/beauraing/restaurant/abcd,https://www.abcd-restaurant.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Selecto,"rue de Flandre 95, Brussels, 1000, Belgium","Brussels, Belgium",€€,Modern French,4.3458637,50.8527976,+3225114095,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/selecto,http://leselecto.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card"
La Fermette,"rue du Château-Ferme 30, Falaën, 5522, Belgium","Falaën, Belgium",€€,"Modern Cuisine, French",4.7999825,50.2774825,+3282688668,https://guide.michelin.com/en/namur/falan/restaurant/la-fermette,https://www.lafermette.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Brasserie N4,"La Roche Percée 1, Martelange, 6630, Belgium","Martelange, Belgium",€€,"Modern French, Modern Cuisine",5.7331363,49.8469775,+3263600428,https://guide.michelin.com/en/be-luxembourg/martelange/restaurant/brasserie-n4,http://www.brasserie-n4.com,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card"
Les Coudes sur la Table,"Au Chession 2a, Embourg, 4053, Belgium","Embourg, Belgium",€€,"Mediterranean Cuisine, Modern French",5.6155248,50.5839925,+3242724656,https://guide.michelin.com/en/liege/embourg/restaurant/les-coudes-sur-la-table,https://www.lescoudessurlatable.com/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Ko'uzi,"Leopoldplaats 12, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,"Japanese, Sushi",4.406656,51.2123698,+3232322488,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/ko-uzi,https://www.kouzi.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Les Fines Gueules,"Faweux 794, Charneux, 4654, Belgium","Charneux, Belgium",€€,French Contemporary,5.8387786,50.6745093,+3287398989,https://guide.michelin.com/en/liege/charneux/restaurant/les-fines-gueules,https://www.localisy.com/entreprise/restaurant/herve/les-fines-gueules/menu/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Fermette des Pins,"rue du Lustre 39, Buvrinnes, 7133, Belgium","Buvrinnes, Belgium",€€,Modern French,4.1866782,50.3873754,+3264341718,https://guide.michelin.com/en/hainaut/buvrinnes/restaurant/la-fermette-des-pins,https://lafermettedespins.be/en,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Barathym,"rue du Parvis 10, Nassogne, 6950, Belgium","Nassogne, Belgium",€€,"Market Cuisine, Classic Cuisine",5.3406361,50.128664,+3284314484,https://guide.michelin.com/en/be-luxembourg/nassogne/restaurant/le-barathym,https://www.lebarathym.be/fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Baan Thaï,"Corduwaniersstraat 57, Gent, 9000, Belgium","Gent, Belgium",€€,Thai,3.7231435,51.0578598,+3292332141,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/le-baan-thai,https://www.lebaanthai.be/nl/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
La Petite Gayole,"place de Thuillies 12, Thuillies, 6536, Belgium","Thuillies, Belgium",€€,"Traditional Cuisine, Classic French",4.3295724,50.2940105,+3271955643,https://guide.michelin.com/en/hainaut/thuillies/restaurant/la-petite-gayole,https://www.lapetitegayole.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
la cantinetta,"Rue Haute Wez 191, Grivegnée, 4020, Belgium","Grivegnée, Belgium",€,"Italian, Organic",5.5892796,50.6274342,+3243439640,https://guide.michelin.com/en/liege/grivegnee/restaurant/la-cantinetta-1200453,http://www.cantinetta.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Schnitzel,"Paardenmarkt 53, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€,Classic Cuisine,4.4095258,51.2251234,+32477853229,https://guide.michelin.com/en/antwerpen/be-antwerpen/restaurant/schnitzel,https://www.schnitzelantwerpen.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Chapellerie,"chaussée de la Seigneurie 13, Petit-Rechain, 4800, Belgium","Petit-Rechain, Belgium",€€,Market Cuisine,5.835839,50.6144857,+3287315741,https://guide.michelin.com/en/liege/petit-rechain/restaurant/la-chapellerie,https://www.restaurantlachapellerie.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Cuisine de Yannick,"En Féronstrée 111, Liège, 4000, Belgium","Liège, Belgium",€€,Country cooking,5.5810823,50.6469673,+32499214205,https://guide.michelin.com/en/liege/liege/restaurant/la-cuisine-de-yannick,,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Ferme des 4 saisons,"rue de Scourmont 8b, Bourlers, 6464, Belgium","Bourlers, Belgium",€€,"Traditional Cuisine, Modern French",4.3489461,49.9839417,+3260214246,https://guide.michelin.com/en/hainaut/bourlers/restaurant/ferme-des-4-saisons,https://ferme4saisons.eu,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Broche,"rue Grande 22, Dinant, 5500, Belgium","Dinant, Belgium",€€,Market Cuisine,4.9156102,50.2567597,+3282228281,https://guide.michelin.com/en/namur/dinant/restaurant/la-broche,https://www.labroche.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Nulle Part Ailleurs,"rue de la Gare 10, Couvin, 5660, Belgium","Couvin, Belgium",€€,Regional Cuisine,4.4928932,50.0542563,+3260345284,https://guide.michelin.com/en/namur/couvin/restaurant/nulle-part-ailleurs,https://www.nulle-part-ailleurs.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Faraya,"De Limburg Stirumlaan 200, Wemmel, 1780, Belgium","Wemmel, Belgium",€,"Lebanese, Middle Eastern",4.3179401,50.9017775,+3222199416,https://guide.michelin.com/en/vlaams-brabant/wemmel/restaurant/faraya,http://www.faraya.be/,Bib Gourmand,"Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
Père et Mère,"Grote Markt 43, Diksmuide, 8600, Belgium","Diksmuide, Belgium",€€,"Classic Cuisine, Traditional Cuisine",2.8657983,51.0335097,+32473590058,https://guide.michelin.com/en/west-vlaanderen/diksmuide/restaurant/pere-et-mere,https://www.pere-et-mere.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Station 3,"Statieplaats 3, Kraainem, 1950, Belgium","Kraainem, Belgium",€€,Chinese,4.4526105,50.8663153,+32470302800,https://guide.michelin.com/en/vlaams-brabant/kraainem/restaurant/station-3,https://www.station3.be/fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Le Mucha,"avenue Jules Du Jardin 23, Woluwe-Saint-Pierre, 1150, Belgium","Woluwe-Saint-Pierre, Belgium",€€,"Classic Cuisine, Belgian",4.4541659,50.8310782,+3227702414,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-pierre/restaurant/le-mucha,https://www.lemucha.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Biestro H-eat,"Hingenesteenweg 48, Bornem, 2880, Belgium","Bornem, Belgium",€€,"Modern Cuisine, Seasonal Cuisine",4.246376,51.1003144,+3235013001,https://guide.michelin.com/en/antwerpen/bornem/restaurant/biestro-h-eat,https://www.h-eat.be/nl/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Amu,"Patersstraat 79, Turnhout, 2300, Belgium","Turnhout, Belgium",€€,"Modern Cuisine, French Contemporary",4.9494174,51.3263708,+3214412489,https://guide.michelin.com/en/antwerpen/turnhout/restaurant/amu,http://www.amu-turnhout.be/,Bib Gourmand,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Terminus,"Callicannesweg 16, Watou, 8978, Belgium","Watou, Belgium",€€,"Classic French, Country cooking",2.6387985,50.8132336,+3257388087,https://guide.michelin.com/en/west-vlaanderen/watou/restaurant/terminus,https://www.restaurantterminus.be/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Kok Sur Mer,"Warvinge 49, Vlissegem, 8421, Belgium","Vlissegem, Belgium",€€,Modern French,3.0559647,51.2562422,+3259430970,https://guide.michelin.com/en/west-vlaanderen/vlissegem/restaurant/kok-sur-mer,https://www.lekoksurmer.be/,Bib Gourmand,"Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
Le Cabochon,"Boulevard Emile de Laveleye 191, Liège, 4020, Belgium","Liège, Belgium",€€,"Modern French, Cuisine from the Marches",5.5916299,50.619611,+3243403506,https://guide.michelin.com/en/liege/liege/restaurant/le-cabochon,http://www.lecabochon.be,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Maestro,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
Les Petits Oignons,"rue de la Régence 25, Brussels, 1000, Belgium","Brussels, Belgium",€€,"Classic Cuisine, Country cooking",4.3551061,50.8392201,+3225117615,https://guide.michelin.com/en/bruxelles-capitale/bruxelles/restaurant/les-petits-oignons,https://www.restaurant-petits-oignons-bruxelles.be/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Bazaar,"46 Place Guillaume II, 1648, Luxembourg",Luxembourg,€€,"Mediterranean Cuisine, Sharing",6.1324737,49.6101074,+35228990707,https://guide.michelin.com/en/luxembourg/luxembourg/restaurant/bazaar,https://www.bazaar.lu/,Bib Gourmand,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Parc Le'h,"1 rue de la Forêt, Dudelange, 3471, Luxembourg","Dudelange, Luxembourg",€€,Modern Cuisine,6.0990145,49.485788,+352519990,https://guide.michelin.com/en/luxembourg/dudelange/restaurant/parc-le-h,https://www.parcleh.lu/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card"
Maïnoï,"Chaussée Reine Astrid 34, Braine-l'Alleud, 1420, Belgium","Braine-l'Alleud, Belgium",€€,Thai,4.3796105,50.6857555,+32484398001,https://guide.michelin.com/en/brabant-wallon/braine-l-alleud/restaurant/mainoi,http://www.mainoi.be,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Coq en Pâte,"Tomberg 259, Woluwe-Saint-Lambert, 1200, Belgium","Woluwe-Saint-Lambert, Belgium",€€,Italian,4.42034,50.8442145,+3227621971,https://guide.michelin.com/en/bruxelles-capitale/woluwe-saint-lambert/restaurant/le-coq-en-pate209469,https://lecoqenpate.be/en,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace"
Trattoria Bazalia,"Koningin Astridplein 11, Bazel, 9150, Belgium","Bazel, Belgium",€€,Italian,4.3002965,51.1472461,+3237442940,https://guide.michelin.com/en/oost-vlaanderen/bazel/restaurant/trattoria-bazalia,https://bazalia.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Chez Louis,"chaussée de Jodoigne 7, Glimes, 1315, Belgium","Glimes, Belgium",€€,"Classic Cuisine, Traditional Cuisine",4.8272052,50.6748783,+3210866977,https://guide.michelin.com/en/brabant-wallon/glimes/restaurant/chez-louis,https://www.chezlouis.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
L'O à la Bouche,"rue Armand de Wasseige 1, Wépion, 5100, Belgium","Wépion, Belgium",€€,Modern Cuisine,4.8802927,50.4141652,+3281583483,https://guide.michelin.com/en/namur/wpion/restaurant/l-o-a-la-bouche368734,https://www.loalabouche.be/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Nr.12 by Helsen,"Grote Markt 12, Herentals, 2200, Belgium","Herentals, Belgium",€€,Modern Cuisine,4.8363938,51.1765588,+32472320774,https://guide.michelin.com/en/antwerpen/herentals/restaurant/nr-12-by-helsen,http://www.12byhelsen.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Incontournable,"avenue du Rond-Point 3a, Rochefort, 5580, Belgium","Rochefort, Belgium",€€,French Contemporary,5.2196006,50.1530993,+3284222373,https://guide.michelin.com/en/namur/be-rochefort/restaurant/l-incontournable,,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Masu,"rue d'Havré 79, Mons, 7000, Belgium","Mons, Belgium",€€,Seasonal Cuisine,3.9558958,50.4538652,+3265952894,https://guide.michelin.com/en/hainaut/mons/restaurant/masu,https://www.masurestaurant.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
Den Duyventooren,"Bellemdorpweg 68, Bellem, 9881, Belgium","Bellem, Belgium",€€,Modern French,3.4886779,51.0915708,+3293719723,https://guide.michelin.com/en/oost-vlaanderen/bellem/restaurant/den-duyventooren,https://www.denduyventooren.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Nénu,"Rue Dejoncker 21, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€,Vietnamese Contemporary,4.3547766,50.8342675,+3228503135,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/nenu,http://www.nenu.be,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Branche d'Olivier,"rue Engeland 172, Uccle, 1180, Belgium","Uccle, Belgium",€€,Classic Cuisine,4.3396476,50.7878432,+3223744705,https://guide.michelin.com/en/bruxelles-capitale/uccle/restaurant/la-branche-d-olivier,https://www.labranchedolivier.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Osteria Bolognese,"rue de la Paix 49, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,Italian,4.3660412,50.8363709,+3226085154,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/osteria-bolognese,https://osteriabolognese.be,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
Au Tour du Vin,"route d'Andenne 10, Éghezée, 5310, Belgium","Éghezée, Belgium",€€,Modern French,4.9135304,50.5913203,+3281345595,https://guide.michelin.com/en/namur/gheze/restaurant/au-tour-du-vin,https://autourduvin.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access"
La Charcuterie,"avenue Paul Dejaer 16, Saint-Gilles, 1060, Belgium","Saint-Gilles, Belgium",€€,"Sharing, Country cooking",4.3450017,50.8262,+3228508812,https://guide.michelin.com/en/bruxelles-capitale/be-saint-gilles/restaurant/la-charcuterie,https://lacharcuterie.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
La Cantine du Châtelet,"2 boulevard de la Pétrusse, 2320, Luxembourg",Luxembourg,€€,Sharing,6.1258565,49.6018591,+352402101,https://guide.michelin.com/en/luxembourg/luxembourg/restaurant/la-cantine-du-chatelet,https://www.chatelet.lu/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
l'Epicurien,"rue des Martyrs 15, Herve, 4650, Belgium","Herve, Belgium",€€,French,5.7847151,50.6399922,+3287702444,https://guide.michelin.com/en/liege/herve/restaurant/l-epicurien550101,https://restaurantlepicurien.be/,Bib Gourmand,"Air conditioning,Credit cards not accepted"
Le Faitout,"place de la Résistance 1, Baudour, 7331, Belgium","Baudour, Belgium",€€,Traditional Cuisine,3.837656,50.4832736,+3265644857,https://guide.michelin.com/en/hainaut/baudour/restaurant/le-faitout210157,https://fernez.com/le-faitout/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
Le Charme de la Semois,"rue de Liboichant 12, Alle, 5550, Belgium","Alle, Belgium",€€,"Traditional Cuisine, Classic Cuisine",4.9694099,49.8468266,+3261508070,https://guide.michelin.com/en/namur/alle/restaurant/le-charme-de-la-semois,https://www.charmedelasemois.com/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Terrace,Visa credit card"
Robertissimo,"voie de l'Ardenne 58b, Embourg, 4053, Belgium","Embourg, Belgium",€€,Italian,5.6063558,50.5935078,+3243657212,https://guide.michelin.com/en/liege/embourg/restaurant/robertissimo,https://www.lerobertissimo.be/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Saint Boniface,"rue Saint-Boniface 9, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,"Cuisine from South West France, Country cooking",4.3647629,50.8359208,+3225115366,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/saint-boniface,http://www.saintboniface.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
L'Espièglerie,"rue des Tanneries 13, Namur, 5000, Belgium","Namur, Belgium",€€€,Modern Cuisine,4.8715038,50.4642792,+3281240024,https://guide.michelin.com/en/namur/namur/restaurant/l-espieglerie,https://www.tanneurs.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Cadre Culinaire,"rue des Rôtisseurs 4, Huy, 4500, Belgium","Huy, Belgium",€€,Modern French,5.2405126,50.5189769,+3285255525,https://guide.michelin.com/en/liege/huy/restaurant/cadre-culinaire,https://www.cadre-culinaire.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Tournant,"chaussée de Wavre 168, Ixelles, 1050, Belgium","Ixelles, Belgium",€€,Home Cooking,4.3694573,50.8356505,+3225026165,https://guide.michelin.com/en/bruxelles-capitale/ixelles/restaurant/le-tournant,https://restaurantletournant.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Terrace,Visa credit card"
Cul de Poule,"avenue Wanderpepen 44, Binche, 7130, Belgium","Binche, Belgium",€€,Modern French,4.1696559,50.4120446,+3264650973,https://guide.michelin.com/en/hainaut/binche/restaurant/cul-de-poule,https://www.culdepoule.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Villa Singha,"rue des Trois Ponts 22, Auderghem, 1160, Belgium","Auderghem, Belgium",€,"Thai, Asian",4.4075821,50.8205968,+3226756734,https://guide.michelin.com/en/bruxelles-capitale/auderghem/restaurant/villa-singha,http://www.singha.be/html/home.htm,Bib Gourmand,"Air conditioning,Credit cards not accepted,Restaurant offering vegetarian menus"
La Taperia,"Nijlense Steenweg 12, Herenthout, 2270, Belgium","Herenthout, Belgium",€,Spanish,4.7539317,51.1399512,+32468157796,https://guide.michelin.com/en/antwerpen/herenthout/restaurant/la-taperia,https://www.lataperiaherenthout.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Le Bistrot d'en Face,"rue de la Goffe 8, Liège, 4000, Belgium","Liège, Belgium",€€,"Country cooking, Traditional Cuisine",5.5779576,50.645336,+3242231584,https://guide.michelin.com/en/liege/liege/restaurant/le-bistrot-d-en-face,https://lebistrotdenface.be/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Durbuy Ô,"Warre 26, Durbuy, 6941, Belgium","Durbuy, Belgium",€€,"Traditional Cuisine, Country cooking",5.4654266,50.3651363,+3286400043,https://guide.michelin.com/en/be-luxembourg/durbuy/restaurant/durbuy-o,https://durbuy-o.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access"
Au Cœur de Lacuisine,"rue du Fond des Naux 7, Lacuisine, 6821, Belgium","Lacuisine, Belgium",€€,"Regional Cuisine, Classic Cuisine",5.3182193,49.7181463,+3261513992,https://guide.michelin.com/en/be-luxembourg/lacuisine/restaurant/au-c%C5%93ur-de-lacuisine,https://www.aucoeurdelacuisine.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Les Potes en Toque,"drève du Château 71, Ganshoren, 1083, Belgium","Ganshoren, Belgium",€€,"Classic Cuisine, French Contemporary",4.3146424,50.8763566,+3224283737,https://guide.michelin.com/en/bruxelles-capitale/ganshoren/restaurant/les-potes-en-toque,https://www.lespotesentoque.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card"
De Vous à Nous,"rue de Grand Bry 42, Montigny-le-Tilleul, 6110, Belgium","Montigny-le-Tilleul, Belgium",€€,Modern Cuisine,4.3641344,50.3644641,+3271474703,https://guide.michelin.com/en/hainaut/montigny-le-tilleul/restaurant/de-vous-a-nous,https://www.restaurantdevousanous.be/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card"
Au Petit Château,"boulevard des Alliés 243, Mouscron, 7700, Belgium","Mouscron, Belgium",€€,Classic French,3.2591907,50.740121,+3256332207,https://guide.michelin.com/en/hainaut/mouscron/restaurant/au-petit-chateau,https://www.aupetitchateau.be/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card"
La Brasserie de la Gare,"chaussée de Gand 1430, Berchem-Sainte-Agathe, 1082, Belgium","Berchem-Sainte-Agathe, Belgium",€€,"Belgian, Classic Cuisine",4.2896264,50.8722727,+3224691009,https://guide.michelin.com/en/bruxelles-capitale/berchem-sainte-agathe/restaurant/la-brasserie-de-la-gare,https://www.brasseriedelagare.be/,Bib Gourmand,"Air conditioning,Credit cards not accepted,Mastercard credit card,Terrace,Visa credit card"
Maza'j,"boulevard du Souverain 145, Auderghem, 1160, Belgium","Auderghem, Belgium",€€,"Lebanese, Middle Eastern",4.426231,50.8156704,+3226755510,https://guide.michelin.com/en/bruxelles-capitale/auderghem/restaurant/maza-j,https://www.mazaj.be/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card"
Le Grand Maur,"rue de Barisart 209, Spa, 4900, Belgium","Spa, Belgium",€€,Modern French,5.8600872,50.485483,+3287773616,https://guide.michelin.com/en/liege/spa/restaurant/le-grand-maur,http://www.legrandmaur.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
